  0.20999999E+01  0.21500001E+01  +Infinity
  0.20999999E+01  0.22000000E+01  +Infinity
  0.20999999E+01  0.22500000E+01  +Infinity
  0.20999999E+01  0.23000000E+01  +Infinity
  0.20999999E+01  0.23499999E+01  +Infinity
  0.20999999E+01  0.24000001E+01  +Infinity
  0.20999999E+01  0.24500000E+01  +Infinity
  0.20999999E+01  0.25000000E+01  +Infinity
  0.20999999E+01  0.25500000E+01  +Infinity
  0.20999999E+01  0.25999999E+01  +Infinity
  0.20999999E+01  0.26500001E+01  +Infinity
  0.20999999E+01  0.27000000E+01  +Infinity
  0.20999999E+01  0.27500000E+01  +Infinity
  0.20999999E+01  0.28000000E+01  +Infinity
  0.20999999E+01  0.28499999E+01  +Infinity
  0.20999999E+01  0.29000001E+01  +Infinity
  0.20999999E+01  0.29500000E+01  +Infinity
  0.20999999E+01  0.30000000E+01  +Infinity
  0.20999999E+01  0.30500000E+01  +Infinity
  0.20999999E+01  0.30999999E+01  +Infinity
  0.20999999E+01  0.31500001E+01  +Infinity
  0.20999999E+01  0.32000000E+01  +Infinity
  0.20999999E+01  0.32500000E+01  +Infinity
  0.20999999E+01  0.33000000E+01  +Infinity
  0.20999999E+01  0.33499999E+01  +Infinity
  0.20999999E+01  0.34000001E+01  +Infinity
  0.20999999E+01  0.34500000E+01  +Infinity
  0.20999999E+01  0.35000000E+01  +Infinity
  0.20999999E+01  0.35500000E+01  +Infinity
  0.20999999E+01  0.35999999E+01  +Infinity
  0.20999999E+01  0.36500001E+01  +Infinity
  0.20999999E+01  0.37000000E+01  +Infinity
  0.20999999E+01  0.37500000E+01  +Infinity
  0.20999999E+01  0.38000000E+01  +Infinity
  0.20999999E+01  0.38499999E+01  +Infinity
  0.20999999E+01  0.39000001E+01  +Infinity
  0.20999999E+01  0.39500000E+01  +Infinity
  0.20999999E+01  0.40000000E+01  +Infinity
  0.20999999E+01  0.40500002E+01  +Infinity
  0.20999999E+01  0.40999999E+01  +Infinity
  0.20999999E+01  0.41500001E+01  +Infinity
  0.20999999E+01  0.41999998E+01  +Infinity

  0.22000000E+01  0.12000000E+01  +Infinity
  0.22000000E+01  0.12500000E+01  +Infinity
  0.22000000E+01  0.13000000E+01  +Infinity
  0.22000000E+01  0.13500000E+01  +Infinity
  0.22000000E+01  0.14000000E+01  +Infinity
  0.22000000E+01  0.14500000E+01  +Infinity
  0.22000000E+01  0.15000000E+01  +Infinity
  0.22000000E+01  0.15500000E+01  +Infinity
  0.22000000E+01  0.16000000E+01  +Infinity
  0.22000000E+01  0.16500000E+01  +Infinity
  0.22000000E+01  0.17000000E+01  +Infinity
  0.22000000E+01  0.17500000E+01  +Infinity
  0.22000000E+01  0.18000000E+01  +Infinity
  0.22000000E+01  0.18500000E+01  +Infinity
  0.22000000E+01  0.19000000E+01  +Infinity
  0.22000000E+01  0.19500000E+01  +Infinity
  0.22000000E+01  0.20000000E+01  +Infinity
  0.22000000E+01  0.20500000E+01  +Infinity
  0.22000000E+01  0.20999999E+01  +Infinity
  0.22000000E+01  0.21500001E+01  +Infinity
  0.22000000E+01  0.22000000E+01  0.13779058E+02
  0.22000000E+01  0.22500000E+01  0.13107773E+02
  0.22000000E+01  0.23000000E+01  +Infinity
  0.22000000E+01  0.23499999E+01  +Infinity
  0.22000000E+01  0.24000001E+01  +Infinity
  0.22000000E+01  0.24500000E+01  +Infinity
  0.22000000E+01  0.25000000E+01  +Infinity
  0.22000000E+01  0.25500000E+01  +Infinity
  0.22000000E+01  0.25999999E+01  +Infinity
  0.22000000E+01  0.26500001E+01  +Infinity
  0.22000000E+01  0.27000000E+01  +Infinity
  0.22000000E+01  0.27500000E+01  +Infinity
  0.22000000E+01  0.28000000E+01  +Infinity
  0.22000000E+01  0.28499999E+01  +Infinity
  0.22000000E+01  0.29000001E+01  +Infinity
  0.22000000E+01  0.29500000E+01  +Infinity
  0.22000000E+01  0.30000000E+01  +Infinity
  0.22000000E+01  0.30500000E+01  +Infinity
  0.22000000E+01  0.30999999E+01  +Infinity
  0.22000000E+01  0.31500001E+01  +Infinity
  0.22000000E+01  0.32000000E+01  +Infinity
  0.22000000E+01  0.32500000E+01  +Infinity
  0.22000000E+01  0.33000000E+01  +Infinity
  0.22000000E+01  0.33499999E+01  +Infinity
  0.22000000E+01  0.34000001E+01  +Infinity
  0.22000000E+01  0.34500000E+01  +Infinity
  0.22000000E+01  0.35000000E+01  +Infinity
  0.22000000E+01  0.35500000E+01  +Infinity
  0.22000000E+01  0.35999999E+01  +Infinity
  0.22000000E+01  0.36500001E+01  +Infinity
  0.22000000E+01  0.37000000E+01  +Infinity
  0.22000000E+01  0.37500000E+01  +Infinity
  0.22000000E+01  0.38000000E+01  +Infinity
  0.22000000E+01  0.38499999E+01  +Infinity
  0.22000000E+01  0.39000001E+01  +Infinity
  0.22000000E+01  0.39500000E+01  +Infinity
  0.22000000E+01  0.40000000E+01  +Infinity
  0.22000000E+01  0.40500002E+01  +Infinity
  0.22000000E+01  0.40999999E+01  +Infinity
  0.22000000E+01  0.41500001E+01  +Infinity
  0.22000000E+01  0.41999998E+01  +Infinity

  0.23000000E+01  0.12000000E+01  +Infinity
  0.23000000E+01  0.12500000E+01  +Infinity
  0.23000000E+01  0.13000000E+01  +Infinity
  0.23000000E+01  0.13500000E+01  +Infinity
  0.23000000E+01  0.14000000E+01  +Infinity
  0.23000000E+01  0.14500000E+01  +Infinity
  0.23000000E+01  0.15000000E+01  +Infinity
  0.23000000E+01  0.15500000E+01  +Infinity
  0.23000000E+01  0.16000000E+01  +Infinity
  0.23000000E+01  0.16500000E+01  +Infinity
  0.23000000E+01  0.17000000E+01  +Infinity
  0.23000000E+01  0.17500000E+01  +Infinity
  0.23000000E+01  0.18000000E+01  +Infinity
  0.23000000E+01  0.18500000E+01  +Infinity
  0.23000000E+01  0.19000000E+01  +Infinity
  0.23000000E+01  0.19500000E+01  +Infinity
  0.23000000E+01  0.20000000E+01  +Infinity
  0.23000000E+01  0.20500000E+01  +Infinity
  0.23000000E+01  0.20999999E+01  +Infinity
  0.23000000E+01  0.21500001E+01  +Infinity
  0.23000000E+01  0.22000000E+01  +Infinity
  0.23000000E+01  0.22500000E+01  0.62088569E+01
  0.23000000E+01  0.23000000E+01  0.59916818E+01
  0.23000000E+01  0.23499999E+01  0.66182993E+01
  0.23000000E+01  0.24000001E+01  +Infinity
  0.23000000E+01  0.24500000E+01  +Infinity
  0.23000000E+01  0.25000000E+01  +Infinity
  0.23000000E+01  0.25500000E+01  +Infinity
  0.23000000E+01  0.25999999E+01  +Infinity
  0.23000000E+01  0.26500001E+01  +Infinity
  0.23000000E+01  0.27000000E+01  +Infinity
  0.23000000E+01  0.27500000E+01  +Infinity
  0.23000000E+01  0.28000000E+01  +Infinity
  0.23000000E+01  0.28499999E+01  +Infinity
  0.23000000E+01  0.29000001E+01  +Infinity
  0.23000000E+01  0.29500000E+01  +Infinity
  0.23000000E+01  0.30000000E+01  +Infinity
  0.23000000E+01  0.30500000E+01  +Infinity
  0.23000000E+01  0.30999999E+01  +Infinity
  0.23000000E+01  0.31500001E+01  +Infinity
  0.23000000E+01  0.32000000E+01  +Infinity
  0.23000000E+01  0.32500000E+01  +Infinity
  0.23000000E+01  0.33000000E+01  +Infinity
  0.23000000E+01  0.33499999E+01  +Infinity
  0.23000000E+01  0.34000001E+01  +Infinity
  0.23000000E+01  0.34500000E+01  +Infinity
  0.23000000E+01  0.35000000E+01  +Infinity
  0.23000000E+01  0.35500000E+01  +Infinity
  0.23000000E+01  0.35999999E+01  +Infinity
  0.23000000E+01  0.36500001E+01  +Infinity
  0.23000000E+01  0.37000000E+01  +Infinity
  0.23000000E+01  0.37500000E+01  +Infinity
  0.23000000E+01  0.38000000E+01  +Infinity
  0.23000000E+01  0.38499999E+01  +Infinity
  0.23000000E+01  0.39000001E+01  +Infinity
  0.23000000E+01  0.39500000E+01  +Infinity
  0.23000000E+01  0.40000000E+01  +Infinity
  0.23000000E+01  0.40500002E+01  +Infinity
  0.23000000E+01  0.40999999E+01  +Infinity
  0.23000000E+01  0.41500001E+01  +Infinity
  0.23000000E+01  0.41999998E+01  +Infinity

  0.24000001E+01  0.12000000E+01  0.44881282E+02
  0.24000001E+01  0.12500000E+01  0.44881282E+02
  0.24000001E+01  0.13000000E+01  0.44881282E+02
  0.24000001E+01  0.13500000E+01  0.44881282E+02
  0.24000001E+01  0.14000000E+01  0.44881282E+02
  0.24000001E+01  0.14500000E+01  0.44881282E+02
  0.24000001E+01  0.15000000E+01  0.44881282E+02
  0.24000001E+01  0.15500000E+01  0.44881282E+02
  0.24000001E+01  0.16000000E+01  0.44881282E+02
  0.24000001E+01  0.16500000E+01  0.44881282E+02
  0.24000001E+01  0.17000000E+01  0.44881282E+02
  0.24000001E+01  0.17500000E+01  0.44881282E+02
  0.24000001E+01  0.18000000E+01  0.44881282E+02
  0.24000001E+01  0.18500000E+01  0.44881282E+02
  0.24000001E+01  0.19000000E+01  0.44881282E+02
  0.24000001E+01  0.19500000E+01  0.44881282E+02
  0.24000001E+01  0.20000000E+01  0.44881282E+02
  0.24000001E+01  0.20500000E+01  0.44881282E+02
  0.24000001E+01  0.20999999E+01  0.44881282E+02
  0.24000001E+01  0.21500001E+01  0.44881282E+02
  0.24000001E+01  0.22000000E+01  0.44881282E+02
  0.24000001E+01  0.22500000E+01  0.44881282E+02
  0.24000001E+01  0.23000000E+01  0.44881282E+02
  0.24000001E+01  0.23499999E+01  0.39442100E-01
  0.24000001E+01  0.24000001E+01 -0.38242556E+00
  0.24000001E+01  0.24500000E+01  0.18678460E+00
  0.24000001E+01  0.25000000E+01  0.44881282E+02
  0.24000001E+01  0.25500000E+01  0.44881282E+02
  0.24000001E+01  0.25999999E+01  0.44881282E+02
  0.24000001E+01  0.26500001E+01  0.44881282E+02
  0.24000001E+01  0.27000000E+01  0.44881282E+02
  0.24000001E+01  0.27500000E+01  0.44881282E+02
  0.24000001E+01  0.28000000E+01  0.44881282E+02
  0.24000001E+01  0.28499999E+01  0.44881282E+02
  0.24000001E+01  0.29000001E+01  0.44881282E+02
  0.24000001E+01  0.29500000E+01  0.44881282E+02
  0.24000001E+01  0.30000000E+01  0.44881282E+02
  0.24000001E+01  0.30500000E+01  0.44881282E+02
  0.24000001E+01  0.30999999E+01  0.44881282E+02
  0.24000001E+01  0.31500001E+01  0.44881282E+02
  0.24000001E+01  0.32000000E+01  0.44881282E+02
  0.24000001E+01  0.32500000E+01  0.44881282E+02
  0.24000001E+01  0.33000000E+01  0.44881282E+02
  0.24000001E+01  0.33499999E+01  0.44881282E+02
  0.24000001E+01  0.34000001E+01  0.44881282E+02
  0.24000001E+01  0.34500000E+01  0.44881282E+02
  0.24000001E+01  0.35000000E+01  0.44881282E+02
  0.24000001E+01  0.35500000E+01  0.44881282E+02
  0.24000001E+01  0.35999999E+01  0.44881282E+02
  0.24000001E+01  0.36500001E+01  0.44881282E+02
  0.24000001E+01  0.37000000E+01  0.44881282E+02
  0.24000001E+01  0.37500000E+01  0.44881282E+02
  0.24000001E+01  0.38000000E+01  0.44881282E+02
  0.24000001E+01  0.38499999E+01  0.44881282E+02
  0.24000001E+01  0.39000001E+01  0.44881282E+02
  0.24000001E+01  0.39500000E+01  0.44881282E+02
  0.24000001E+01  0.40000000E+01  0.44881282E+02
  0.24000001E+01  0.40500002E+01  0.44881282E+02
  0.24000001E+01  0.40999999E+01  0.44881282E+02
  0.24000001E+01  0.41500001E+01  0.44881282E+02
  0.24000001E+01  0.41999998E+01  0.44881282E+02

  0.25000000E+01  0.12000000E+01  0.39518119E+02
  0.25000000E+01  0.12500000E+01  0.39518119E+02
  0.25000000E+01  0.13000000E+01  0.39518119E+02
  0.25000000E+01  0.13500000E+01  0.39518119E+02
  0.25000000E+01  0.14000000E+01  0.39518119E+02
  0.25000000E+01  0.14500000E+01  0.39518119E+02
  0.25000000E+01  0.15000000E+01  0.39518119E+02
  0.25000000E+01  0.15500000E+01  0.39518119E+02
  0.25000000E+01  0.16000000E+01  0.39518119E+02
  0.25000000E+01  0.16500000E+01  0.39518119E+02
  0.25000000E+01  0.17000000E+01  0.39518119E+02
  0.25000000E+01  0.17500000E+01  0.39518119E+02
  0.25000000E+01  0.18000000E+01  0.39518119E+02
  0.25000000E+01  0.18500000E+01  0.39518119E+02
  0.25000000E+01  0.19000000E+01  0.39518119E+02
  0.25000000E+01  0.19500000E+01  0.39518119E+02
  0.25000000E+01  0.20000000E+01  0.39518119E+02
  0.25000000E+01  0.20500000E+01  0.39518119E+02
  0.25000000E+01  0.20999999E+01  0.39518119E+02
  0.25000000E+01  0.21500001E+01  0.39518119E+02
  0.25000000E+01  0.22000000E+01  0.39518119E+02
  0.25000000E+01  0.22500000E+01  0.39518119E+02
  0.25000000E+01  0.23000000E+01  0.39518119E+02
  0.25000000E+01  0.23499999E+01  0.39518119E+02
  0.25000000E+01  0.24000001E+01  0.39518119E+02
  0.25000000E+01  0.24500000E+01 -0.54485943E+01
  0.25000000E+01  0.25000000E+01 -0.56738017E+01
  0.25000000E+01  0.25500000E+01 -0.52846427E+01
  0.25000000E+01  0.25999999E+01  0.39518119E+02
  0.25000000E+01  0.26500001E+01  0.39518119E+02
  0.25000000E+01  0.27000000E+01  0.39518119E+02
  0.25000000E+01  0.27500000E+01  0.39518119E+02
  0.25000000E+01  0.28000000E+01  0.39518119E+02
  0.25000000E+01  0.28499999E+01  0.39518119E+02
  0.25000000E+01  0.29000001E+01  0.39518119E+02
  0.25000000E+01  0.29500000E+01  0.39518119E+02
  0.25000000E+01  0.30000000E+01  0.39518119E+02
  0.25000000E+01  0.30500000E+01  0.39518119E+02
  0.25000000E+01  0.30999999E+01  0.39518119E+02
  0.25000000E+01  0.31500001E+01  0.39518119E+02
  0.25000000E+01  0.32000000E+01  0.39518119E+02
  0.25000000E+01  0.32500000E+01  0.39518119E+02
  0.25000000E+01  0.33000000E+01  0.39518119E+02
  0.25000000E+01  0.33499999E+01  0.39518119E+02
  0.25000000E+01  0.34000001E+01  0.39518119E+02
  0.25000000E+01  0.34500000E+01  0.39518119E+02
  0.25000000E+01  0.35000000E+01  0.39518119E+02
  0.25000000E+01  0.35500000E+01  0.39518119E+02
  0.25000000E+01  0.35999999E+01  0.39518119E+02
  0.25000000E+01  0.36500001E+01  0.39518119E+02
  0.25000000E+01  0.37000000E+01  0.39518119E+02
  0.25000000E+01  0.37500000E+01  0.39518119E+02
  0.25000000E+01  0.38000000E+01  0.39518119E+02
  0.25000000E+01  0.38499999E+01  0.39518119E+02
  0.25000000E+01  0.39000001E+01  0.39518119E+02
  0.25000000E+01  0.39500000E+01  0.39518119E+02
  0.25000000E+01  0.40000000E+01  0.39518119E+02
  0.25000000E+01  0.40500002E+01  0.39518119E+02
  0.25000000E+01  0.40999999E+01  0.39518119E+02
  0.25000000E+01  0.41500001E+01  0.39518119E+02
  0.25000000E+01  0.41999998E+01  0.39518119E+02

  0.25999999E+01  0.12000000E+01  0.35161516E+02
  0.25999999E+01  0.12500000E+01  0.35161516E+02
  0.25999999E+01  0.13000000E+01  0.35161516E+02
  0.25999999E+01  0.13500000E+01  0.35161516E+02
  0.25999999E+01  0.14000000E+01  0.35161516E+02
  0.25999999E+01  0.14500000E+01  0.35161516E+02
  0.25999999E+01  0.15000000E+01  0.35161516E+02
  0.25999999E+01  0.15500000E+01  0.35161516E+02
  0.25999999E+01  0.16000000E+01  0.35161516E+02
  0.25999999E+01  0.16500000E+01  0.35161516E+02
  0.25999999E+01  0.17000000E+01  0.35161516E+02
  0.25999999E+01  0.17500000E+01  0.35161516E+02
  0.25999999E+01  0.18000000E+01  0.35161516E+02
  0.25999999E+01  0.18500000E+01  0.35161516E+02
  0.25999999E+01  0.19000000E+01  0.35161516E+02
  0.25999999E+01  0.19500000E+01  0.35161516E+02
  0.25999999E+01  0.20000000E+01  0.35161516E+02
  0.25999999E+01  0.20500000E+01  0.35161516E+02
  0.25999999E+01  0.20999999E+01  0.35161516E+02
  0.25999999E+01  0.21500001E+01  0.35161516E+02
  0.25999999E+01  0.22000000E+01  0.35161516E+02
  0.25999999E+01  0.22500000E+01  0.35161516E+02
  0.25999999E+01  0.23000000E+01  0.35161516E+02
  0.25999999E+01  0.23499999E+01  0.35161516E+02
  0.25999999E+01  0.24000001E+01  0.35161516E+02
  0.25999999E+01  0.24500000E+01  0.35161516E+02
  0.25999999E+01  0.25000000E+01  0.35161516E+02
  0.25999999E+01  0.25500000E+01 -0.96097957E+01
  0.25999999E+01  0.25999999E+01 -0.98972958E+01
  0.25999999E+01  0.26500001E+01 -0.97739079E+01
  0.25999999E+01  0.27000000E+01  0.35161516E+02
  0.25999999E+01  0.27500000E+01  0.35161516E+02
  0.25999999E+01  0.28000000E+01  0.35161516E+02
  0.25999999E+01  0.28499999E+01  0.35161516E+02
  0.25999999E+01  0.29000001E+01  0.35161516E+02
  0.25999999E+01  0.29500000E+01  0.35161516E+02
  0.25999999E+01  0.30000000E+01  0.35161516E+02
  0.25999999E+01  0.30500000E+01  0.35161516E+02
  0.25999999E+01  0.30999999E+01  0.35161516E+02
  0.25999999E+01  0.31500001E+01  0.35161516E+02
  0.25999999E+01  0.32000000E+01  0.35161516E+02
  0.25999999E+01  0.32500000E+01  0.35161516E+02
  0.25999999E+01  0.33000000E+01  0.35161516E+02
  0.25999999E+01  0.33499999E+01  0.35161516E+02
  0.25999999E+01  0.34000001E+01  0.35161516E+02
  0.25999999E+01  0.34500000E+01  0.35161516E+02
  0.25999999E+01  0.35000000E+01  0.35161516E+02
  0.25999999E+01  0.35500000E+01  0.35161516E+02
  0.25999999E+01  0.35999999E+01  0.35161516E+02
  0.25999999E+01  0.36500001E+01  0.35161516E+02
  0.25999999E+01  0.37000000E+01  0.35161516E+02
  0.25999999E+01  0.37500000E+01  0.35161516E+02
  0.25999999E+01  0.38000000E+01  0.35161516E+02
  0.25999999E+01  0.38499999E+01  0.35161516E+02
  0.25999999E+01  0.39000001E+01  0.35161516E+02
  0.25999999E+01  0.39500000E+01  0.35161516E+02
  0.25999999E+01  0.40000000E+01  0.35161516E+02
  0.25999999E+01  0.40500002E+01  0.35161516E+02
  0.25999999E+01  0.40999999E+01  0.35161516E+02
  0.25999999E+01  0.41500001E+01  0.35161516E+02
  0.25999999E+01  0.41999998E+01  0.35161516E+02

  0.27000000E+01  0.12000000E+01  0.31804934E+02
  0.27000000E+01  0.12500000E+01  0.31804934E+02
  0.27000000E+01  0.13000000E+01  0.31804934E+02
  0.27000000E+01  0.13500000E+01  0.31804934E+02
  0.27000000E+01  0.14000000E+01  0.31804934E+02
  0.27000000E+01  0.14500000E+01  0.31804934E+02
  0.27000000E+01  0.15000000E+01  0.31804934E+02
  0.27000000E+01  0.15500000E+01  0.31804934E+02
  0.27000000E+01  0.16000000E+01  0.31804934E+02
  0.27000000E+01  0.16500000E+01  0.31804934E+02
  0.27000000E+01  0.17000000E+01  0.31804934E+02
  0.27000000E+01  0.17500000E+01  0.31804934E+02
  0.27000000E+01  0.18000000E+01  0.31804934E+02
  0.27000000E+01  0.18500000E+01  0.31804934E+02
  0.27000000E+01  0.19000000E+01  0.31804934E+02
  0.27000000E+01  0.19500000E+01  0.31804934E+02
  0.27000000E+01  0.20000000E+01  0.31804934E+02
  0.27000000E+01  0.20500000E+01  0.31804934E+02
  0.27000000E+01  0.20999999E+01  0.31804934E+02
  0.27000000E+01  0.21500001E+01  0.31804934E+02
  0.27000000E+01  0.22000000E+01  0.31804934E+02
  0.27000000E+01  0.22500000E+01  0.31804934E+02
  0.27000000E+01  0.23000000E+01  0.31804934E+02
  0.27000000E+01  0.23499999E+01  0.31804934E+02
  0.27000000E+01  0.24000001E+01  0.31804934E+02
  0.27000000E+01  0.24500000E+01  0.31804934E+02
  0.27000000E+01  0.25000000E+01  0.31804934E+02
  0.27000000E+01  0.25500000E+01  0.31804934E+02
  0.27000000E+01  0.25999999E+01  0.31804934E+02
  0.27000000E+01  0.26500001E+01 -0.13000111E+02
  0.27000000E+01  0.27000000E+01 -0.13178061E+02
  0.27000000E+01  0.27500000E+01 -0.13132400E+02
  0.27000000E+01  0.28000000E+01  0.31804934E+02
  0.27000000E+01  0.28499999E+01  0.31804934E+02
  0.27000000E+01  0.29000001E+01  0.31804934E+02
  0.27000000E+01  0.29500000E+01  0.31804934E+02
  0.27000000E+01  0.30000000E+01  0.31804934E+02
  0.27000000E+01  0.30500000E+01  0.31804934E+02
  0.27000000E+01  0.30999999E+01  0.31804934E+02
  0.27000000E+01  0.31500001E+01  0.31804934E+02
  0.27000000E+01  0.32000000E+01  0.31804934E+02
  0.27000000E+01  0.32500000E+01  0.31804934E+02
  0.27000000E+01  0.33000000E+01  0.31804934E+02
  0.27000000E+01  0.33499999E+01  0.31804934E+02
  0.27000000E+01  0.34000001E+01  0.31804934E+02
  0.27000000E+01  0.34500000E+01  0.31804934E+02
  0.27000000E+01  0.35000000E+01  0.31804934E+02
  0.27000000E+01  0.35500000E+01  0.31804934E+02
  0.27000000E+01  0.35999999E+01  0.31804934E+02
  0.27000000E+01  0.36500001E+01  0.31804934E+02
  0.27000000E+01  0.37000000E+01  0.31804934E+02
  0.27000000E+01  0.37500000E+01  0.31804934E+02
  0.27000000E+01  0.38000000E+01  0.31804934E+02
  0.27000000E+01  0.38499999E+01  0.31804934E+02
  0.27000000E+01  0.39000001E+01  0.31804934E+02
  0.27000000E+01  0.39500000E+01  0.31804934E+02
  0.27000000E+01  0.40000000E+01  0.31804934E+02
  0.27000000E+01  0.40500002E+01  0.31804934E+02
  0.27000000E+01  0.40999999E+01  0.31804934E+02
  0.27000000E+01  0.41500001E+01  0.31804934E+02
  0.27000000E+01  0.41999998E+01  0.31804934E+02

  0.28000000E+01  0.12000000E+01  0.29451355E+02
  0.28000000E+01  0.12500000E+01  0.29451355E+02
  0.28000000E+01  0.13000000E+01  0.29451355E+02
  0.28000000E+01  0.13500000E+01  0.29451355E+02
  0.28000000E+01  0.14000000E+01  0.29451355E+02
  0.28000000E+01  0.14500000E+01  0.29451355E+02
  0.28000000E+01  0.15000000E+01  0.29451355E+02
  0.28000000E+01  0.15500000E+01  0.29451355E+02
  0.28000000E+01  0.16000000E+01  0.29451355E+02
  0.28000000E+01  0.16500000E+01  0.29451355E+02
  0.28000000E+01  0.17000000E+01  0.29451355E+02
  0.28000000E+01  0.17500000E+01  0.29451355E+02
  0.28000000E+01  0.18000000E+01  0.29451355E+02
  0.28000000E+01  0.18500000E+01  0.29451355E+02
  0.28000000E+01  0.19000000E+01  0.29451355E+02
  0.28000000E+01  0.19500000E+01  0.29451355E+02
  0.28000000E+01  0.20000000E+01  0.29451355E+02
  0.28000000E+01  0.20500000E+01  0.29451355E+02
  0.28000000E+01  0.20999999E+01  0.29451355E+02
  0.28000000E+01  0.21500001E+01  0.29451355E+02
  0.28000000E+01  0.22000000E+01  0.29451355E+02
  0.28000000E+01  0.22500000E+01  0.29451355E+02
  0.28000000E+01  0.23000000E+01  0.29451355E+02
  0.28000000E+01  0.23499999E+01  0.29451355E+02
  0.28000000E+01  0.24000001E+01  0.29451355E+02
  0.28000000E+01  0.24500000E+01  0.29451355E+02
  0.28000000E+01  0.25000000E+01  0.29451355E+02
  0.28000000E+01  0.25500000E+01  0.29451355E+02
  0.28000000E+01  0.25999999E+01  0.29451355E+02
  0.28000000E+01  0.26500001E+01  0.29451355E+02
  0.28000000E+01  0.27000000E+01  0.29451355E+02
  0.28000000E+01  0.27500000E+01 -0.15129976E+02
  0.28000000E+01  0.28000000E+01 -0.15594023E+02
  0.28000000E+01  0.28499999E+01 -0.15410805E+02
  0.28000000E+01  0.29000001E+01  0.29451355E+02
  0.28000000E+01  0.29500000E+01  0.29451355E+02
  0.28000000E+01  0.30000000E+01  0.29451355E+02
  0.28000000E+01  0.30500000E+01  0.29451355E+02
  0.28000000E+01  0.30999999E+01  0.29451355E+02
  0.28000000E+01  0.31500001E+01  0.29451355E+02
  0.28000000E+01  0.32000000E+01  0.29451355E+02
  0.28000000E+01  0.32500000E+01  0.29451355E+02
  0.28000000E+01  0.33000000E+01  0.29451355E+02
  0.28000000E+01  0.33499999E+01  0.29451355E+02
  0.28000000E+01  0.34000001E+01  0.29451355E+02
  0.28000000E+01  0.34500000E+01  0.29451355E+02
  0.28000000E+01  0.35000000E+01  0.29451355E+02
  0.28000000E+01  0.35500000E+01  0.29451355E+02
  0.28000000E+01  0.35999999E+01  0.29451355E+02
  0.28000000E+01  0.36500001E+01  0.29451355E+02
  0.28000000E+01  0.37000000E+01  0.29451355E+02
  0.28000000E+01  0.37500000E+01  0.29451355E+02
  0.28000000E+01  0.38000000E+01  0.29451355E+02
  0.28000000E+01  0.38499999E+01  0.29451355E+02
  0.28000000E+01  0.39000001E+01  0.29451355E+02
  0.28000000E+01  0.39500000E+01  0.29451355E+02
  0.28000000E+01  0.40000000E+01  0.29451355E+02
  0.28000000E+01  0.40500002E+01  0.29451355E+02
  0.28000000E+01  0.40999999E+01  0.29451355E+02
  0.28000000E+01  0.41500001E+01  0.29451355E+02
  0.28000000E+01  0.41999998E+01  0.29451355E+02

  0.29000001E+01  0.12000000E+01  0.28043903E+02
  0.29000001E+01  0.12500000E+01  0.28043903E+02
  0.29000001E+01  0.13000000E+01  0.28043903E+02
  0.29000001E+01  0.13500000E+01  0.28043903E+02
  0.29000001E+01  0.14000000E+01  0.28043903E+02
  0.29000001E+01  0.14500000E+01  0.28043903E+02
  0.29000001E+01  0.15000000E+01  0.28043903E+02
  0.29000001E+01  0.15500000E+01  0.28043903E+02
  0.29000001E+01  0.16000000E+01  0.28043903E+02
  0.29000001E+01  0.16500000E+01  0.28043903E+02
  0.29000001E+01  0.17000000E+01  0.28043903E+02
  0.29000001E+01  0.17500000E+01  0.28043903E+02
  0.29000001E+01  0.18000000E+01  0.28043903E+02
  0.29000001E+01  0.18500000E+01  0.28043903E+02
  0.29000001E+01  0.19000000E+01  0.28043903E+02
  0.29000001E+01  0.19500000E+01  0.28043903E+02
  0.29000001E+01  0.20000000E+01  0.28043903E+02
  0.29000001E+01  0.20500000E+01  0.28043903E+02
  0.29000001E+01  0.20999999E+01  0.28043903E+02
  0.29000001E+01  0.21500001E+01  0.28043903E+02
  0.29000001E+01  0.22000000E+01  0.28043903E+02
  0.29000001E+01  0.22500000E+01  0.28043903E+02
  0.29000001E+01  0.23000000E+01  0.28043903E+02
  0.29000001E+01  0.23499999E+01  0.28043903E+02
  0.29000001E+01  0.24000001E+01  0.28043903E+02
  0.29000001E+01  0.24500000E+01  0.28043903E+02
  0.29000001E+01  0.25000000E+01  0.28043903E+02
  0.29000001E+01  0.25500000E+01  0.28043903E+02
  0.29000001E+01  0.25999999E+01  0.28043903E+02
  0.29000001E+01  0.26500001E+01  0.28043903E+02
  0.29000001E+01  0.27000000E+01  0.28043903E+02
  0.29000001E+01  0.27500000E+01  0.28043903E+02
  0.29000001E+01  0.28000000E+01  0.28043903E+02
  0.29000001E+01  0.28499999E+01 -0.16346388E+02
  0.29000001E+01  0.29000001E+01 -0.17033226E+02
  0.29000001E+01  0.29500000E+01 -0.16619999E+02
  0.29000001E+01  0.30000000E+01  0.28043903E+02
  0.29000001E+01  0.30500000E+01  0.28043903E+02
  0.29000001E+01  0.30999999E+01  0.28043903E+02
  0.29000001E+01  0.31500001E+01  0.28043903E+02
  0.29000001E+01  0.32000000E+01  0.28043903E+02
  0.29000001E+01  0.32500000E+01  0.28043903E+02
  0.29000001E+01  0.33000000E+01  0.28043903E+02
  0.29000001E+01  0.33499999E+01  0.28043903E+02
  0.29000001E+01  0.34000001E+01  0.28043903E+02
  0.29000001E+01  0.34500000E+01  0.28043903E+02
  0.29000001E+01  0.35000000E+01  0.28043903E+02
